Longitude,Latitude,Housing Median Age,Total Rooms,Total Bedrooms,Population,Households,Median Income,Median House Value,Ocean Proximity
-70.8539,42.2802,26,9595,3649,361,151,5.2386,280530.33,NEAR OCEAN
-70.9813,42.3252,17,12663,5277,31826,14945,14.024,42567.61,RIVER
-70.9616,42.3422,34,37623,16098,29665,122,11.2379,185474.12,NEAR OCEAN
-70.9591,42.3157,26,36314,17772,19997,1832,8.9369,274554.41,INLAND
-70.9474,42.3281,34,34189,10978,726,77,3.2912,484333.14,INLAND
-71.1632,42.2789,45,12227,5651,23985,3858,4.8284,105860.01,RIVER
-70.8197,42.2932,52,6625,2631,2463,918,11.1508,21744.01,NEAR OCEAN
-71.1691,42.2938,34,22714,11353,22373,40,10.7627,206198.81,ISLAND
-71.1116,42.2717,14,36447,13433,8976,1075,4.6798,61448.96,INLAND
-71.0514,42.3731,43,5590,1712,27850,913,6.4731,341197.24,NEAR BAY
-70.9179,42.2962,42,30801,15154,4896,1115,7.3546,342233.37,ISLAND
-70.9036,42.2279,19,24038,9499,8162,1633,7.7929,168998.24,ISLAND
-70.8767,42.302,29,13949,4440,4250,1673,6.9572,137985.7,INLAND
-71.1406,42.3234,50,16421,7623,23298,3537,13.5238,167479.23,ISLAND
-70.9177,42.3636,30,23331,8804,14556,5934,7.3948,314967.19,NEAR OCEAN
-71.0213,42.2844,32,10919,5421,34219,257,11.1326,447509.06,ISLAND
-70.9064,42.255,47,28307,9297,24030,11582,10.1042,137544.54,NEAR OCEAN
-71.1148,42.374,41,9716,3309,9566,765,7.1033,488783.01,ISLAND
-71.1317,42.335,6,37512,14176,24085,6879,2.056,152188.75,INLAND
-70.9957,42.2643,6,25042,8233,17663,5868,2.6695,122060.46,INLAND
-70.9444,42.3024,2,33010,12323,31778,7200,2.2515,223434.77,NEAR OCEAN
-70.8173,42.3937,28,23320,7211,32685,9461,11.6015,368726.46,ISLAND
-71.0681,42.2314,21,39173,12202,6294,2127,3.9033,367948.8,ISLAND
-71.1054,42.3288,28,24915,8785,5769,1967,13.2351,200317.35,RIVER
-71.0179,42.2873,31,37661,15207,24438,2682,9.8696,272860.06,RIVER
-70.9711,42.3966,17,33612,13071,16391,7493,5.7213,289939.31,RIVER
-70.8728,42.2569,22,34828,14889,26522,1754,11.4551,172161.08,NEAR BAY
-70.8425,42.3106,23,5621,2808,30506,10885,12.3548,52656.65,NEAR OCEAN
-70.9139,42.2461,5,5846,2461,22052,6817,5.8014,482585.62,ISLAND
-71.1836,42.3763,40,5210,1694,14204,4098,10.6183,274462.68,ISLAND
-71.1873,42.2388,29,38561,12331,530,7,9.7127,462510.97,NEAR OCEAN
-71.0936,42.2346,47,2382,910,9609,2043,0.7287,122412.27,RIVER
-71.13,42.3003,3,31702,14948,19218,4089,6.9457,91206.46,RIVER
-71.1836,42.289,9,18002,8427,3281,1087,3.4889,404157.77,ISLAND
-71.074,42.2994,30,17242,8514,19352,3840,7.5049,17052.14,INLAND
-71.0133,42.3665,26,123,43,33760,4859,2.7482,174602.61,RIVER
-71.0095,42.3591,4,31891,10576,17012,1204,8.9666,203507.4,ISLAND
-70.8956,42.2425,9,21646,10404,26983,5658,11.4476,296232.22,NEAR BAY
-71.0773,42.2731,23,3692,1161,5759,648,13.7259,480974.58,ISLAND
-71.0055,42.3007,37,8645,4116,29407,3240,5.005,485779.78,RIVER
-70.9543,42.3395,6,1676,551,15238,1662,10.1545,254786.86,RIVER
-70.9142,42.2488,39,30330,14042,26721,4845,0.9816,266040.8,INLAND
-71.0461,42.3473,5,8082,2792,29013,13470,2.2689,140704.32,INLAND
-71.1655,42.3173,29,7327,3056,10718,4189,5.4576,85506.03,NEAR OCEAN
-70.8307,42.3281,47,12658,4044,22646,11030,10.2557,457358.63,NEAR BAY
-71.1546,42.2318,27,8979,3444,35148,6418,1.5197,75108.15,INLAND
-70.81,42.3341,18,6702,2491,8217,111,10.2082,217329.57,ISLAND
-71.1583,42.2444,52,31131,12874,26278,2908,10.5401,467279.73,ISLAND
-71.0598,42.3021,44,36373,17897,19431,8677,3.4854,73595.57,NEAR BAY
-70.8579,42.3066,18,25855,9842,6277,1055,7.6296,19582.28,ISLAND
-70.8403,42.3764,46,34323,14973,3886,869,4.0961,421129.82,RIVER
-70.8973,42.2549,9,23375,8933,19754,4871,9.8452,334604.14,NEAR OCEAN
-70.8961,42.3268,15,10758,5095,6556,3216,2.9357,303710.14,INLAND
-71.1224,42.2444,9,6458,2373,20528,5569,9.0522,283327.29,RIVER
-70.9115,42.3732,37,25838,9069,30461,6065,13.2045,274647.67,INLAND
-71.0955,42.2995,5,12491,5637,10065,1418,9.2366,254811.01,NEAR BAY
-70.871,42.2504,23,33480,13069,12802,5512,3.5058,426928.23,INLAND
-71.1787,42.3383,31,36103,14560,33111,11703,13.4018,179489.75,ISLAND
-70.8256,42.2598,12,10107,5040,21479,2102,10.0307,448289.42,NEAR OCEAN
-70.8898,42.2644,14,2572,796,26261,10486,14.3944,253694.81,NEAR BAY
-71.0832,42.2877,39,9582,3482,13549,1835,12.6536,486361.09,NEAR BAY
-70.9155,42.3956,19,34417,11794,24509,3438,5.8918,405708.3,ISLAND
-71.0197,42.2454,35,27856,11445,26909,737,8.5855,425158.25,ISLAND
-70.8318,42.2789,5,2111,689,24582,5682,6.0216,205560.51,RIVER
-70.8177,42.2457,31,31962,12968,30634,535,0.5846,427273.54,RIVER
-71.1558,42.3356,6,6506,3052,28436,11243,6.3624,71951.35,RIVER
-71.1865,42.2576,21,22176,9756,19636,1133,1.4433,443549.21,RIVER
-70.9308,42.3768,5,26347,9606,12282,3533,0.9235,363018.54,ISLAND
-70.9609,42.2889,34,34350,14664,17094,1889,4.5021,172206.34,NEAR OCEAN
-70.8743,42.3824,3,17906,6045,10223,815,7.2453,124988.2,NEAR OCEAN
-70.8923,42.3759,39,6612,2898,29535,2235,14.0993,492529.51,RIVER
-70.9133,42.2398,28,23774,8387,18274,5347,5.0798,252339.69,ISLAND
-70.9714,42.3929,6,23388,10017,20174,9871,12.3451,466530.59,ISLAND
-70.9815,42.355,15,18347,7093,28597,7693,2.7405,380663.73,INLAND
-71.1521,42.3591,33,20653,6378,30600,13597,7.3499,62677.53,INLAND
-70.9763,42.34,17,14718,4805,8731,2661,4.9772,259653.37,ISLAND
-71.0411,42.2502,50,25265,10817,29297,4568,9.1353,473230.52,NEAR OCEAN
-71.0671,42.2734,36,19081,5915,25460,5452,7.6363,38303.34,INLAND
-71.1178,42.3513,40,19692,7801,3960,1771,4.526,475456.3,INLAND
-71.1114,42.2673,21,38901,12346,2862,1212,1.785,226011.4,NEAR BAY
-70.9051,42.3273,8,32271,13533,21272,4160,8.5927,284808.0,ISLAND
-70.9789,42.2908,14,25387,11745,30200,10841,7.076,390456.41,INLAND
-70.9756,42.2997,21,20155,9436,1329,342,8.1342,345504.08,NEAR BAY
-70.9273,42.2553,36,11550,4821,16535,1315,1.2329,134717.84,RIVER
-70.9419,42.3908,26,5368,2171,27183,3766,1.8293,103519.04,NEAR BAY
-70.8491,42.2461,15,870,405,2907,479,5.7323,497172.14,ISLAND
-70.8095,42.3554,8,31906,13511,21244,3502,14.2179,258440.48,ISLAND
-71.1404,42.3454,5,3683,1701,10419,2388,0.7105,408412.53,NEAR BAY
-71.021,42.354,11,31746,9986,24730,12007,3.2584,491623.62,INLAND
-71.084,42.276,50,5594,1780,25987,12162,13.4719,211353.25,ISLAND
-70.9607,42.2974,2,23684,7147,10345,1296,3.3748,452079.78,ISLAND
-71.1064,42.3719,5,31747,12343,31087,2472,14.1147,278873.62,NEAR OCEAN
-70.9537,42.3198,18,8432,2962,1875,518,0.6593,114423.29,RIVER
-71.142,42.2614,40,26623,11785,18782,5864,6.7788,69305.03,RIVER
-71.0862,42.3502,20,31201,14711,9471,3991,5.3772,394186.89,RIVER
-70.9316,42.3577,7,3769,1370,10340,1457,6.4611,78656.86,ISLAND
-70.8376,42.3268,33,22546,10971,18127,2535,1.3021,137762.31,NEAR BAY
-71.0114,42.288,41,11391,5264,3873,1822,2.4401,142984.54,NEAR BAY
-70.9718,42.3184,48,20864,10175,6014,1440,6.7499,57677.02,RIVER
-71.0067,42.2774,37,16865,7749,14291,5866,12.0376,103063.97,NEAR BAY
-70.8852,42.3444,23,31861,10555,1075,11,11.8552,167200.25,INLAND
-70.8445,42.3844,41,38087,16929,20329,7800,9.2298,493590.01,INLAND
-71.0562,42.2677,5,34012,15388,371,111,8.2448,195665.45,RIVER
-70.9377,42.315,39,24240,10431,30539,3779,8.8853,300816.31,INLAND
-70.9056,42.2863,48,29774,10028,13554,552,3.97,116781.2,ISLAND
-70.918,42.3633,29,16667,6083,4188,389,3.7054,253567.76,RIVER
-70.8672,42.325,32,8330,4073,17236,4564,7.5207,99567.08,NEAR BAY
-71.1533,42.2514,45,14345,5216,15748,3116,11.3853,38448.01,INLAND
-71.157,42.2299,16,35784,13466,30645,3063,13.7319,495880.68,RIVER
-70.8098,42.3877,48,12010,4986,19971,2842,0.9362,344972.95,NEAR OCEAN
-71.0351,42.2844,3,13501,6428,19927,3354,1.6213,304637.94,ISLAND
-70.8309,42.3771,18,28920,8758,17999,6029,9.8969,186445.28,RIVER
-70.8766,42.3883,10,27784,11307,20933,296,14.6606,479042.75,NEAR BAY
-71.0919,42.3044,23,33770,11806,22462,2679,10.6136,384840.83,INLAND
-70.8616,42.3059,35,3921,1207,6180,798,1.0885,241683.2,ISLAND
-71.143,42.3584,36,6602,2471,18311,6969,14.242,386445.33,INLAND
-71.1194,42.3932,41,25714,10422,33343,15457,1.0571,235176.61,ISLAND
-70.8906,42.2544,2,2642,1303,20541,10174,12.5328,50300.47,RIVER
-70.8178,42.3254,49,16686,5532,23909,3017,4.0515,65739.87,ISLAND
-71.1096,42.3073,44,26394,12339,2017,186,12.9092,267178.83,RIVER
-70.8959,42.2389,47,15530,5285,8938,2709,6.7607,472631.06,NEAR OCEAN
-70.9257,42.3501,45,12938,4267,25056,848,1.1104,84664.35,ISLAND
-70.9167,42.3756,20,879,288,725,193,13.8007,413189.74,ISLAND
-71.0537,42.2328,49,35377,15118,13385,4695,13.5745,212833.86,NEAR BAY
-70.8207,42.3864,35,12379,5963,34801,3219,6.656,446672.85,INLAND
-71.1282,42.3206,9,20553,6620,25854,6522,8.8323,271550.95,INLAND
-71.0164,42.2799,48,4378,1660,4750,304,7.3359,394895.75,ISLAND
-70.8746,42.2529,46,14455,5045,1092,314,2.0499,216528.6,RIVER
-70.835,42.2371,30,24096,8030,35366,7768,6.4927,280309.62,NEAR BAY
-70.8122,42.2365,28,2146,1045,20353,4960,7.1213,24465.63,ISLAND
-71.0641,42.3534,40,26759,8150,13289,1340,1.9193,22987.86,ISLAND
-70.9079,42.3707,44,19747,6956,6776,2981,9.8108,60679.8,RIVER
-71.1041,42.3924,15,16260,6796,24663,8744,9.143,247835.03,NEAR OCEAN
-70.9134,42.383,17,31092,14322,21479,2441,8.2064,224874.58,ISLAND
-70.9584,42.2587,21,19767,9040,14496,5039,3.523,353024.76,INLAND
-70.9575,42.2324,36,15986,5600,2466,472,8.8258,137390.64,ISLAND
-71.1008,42.3613,3,14765,6181,32992,9098,5.7263,285407.86,NEAR OCEAN
-70.9309,42.2956,6,7895,3530,26054,11238,12.4247,40866.95,NEAR BAY
-71.0511,42.3475,33,14803,5065,35061,10489,4.0391,371941.34,NEAR OCEAN
-71.1167,42.3212,49,35729,15643,27841,2273,3.5088,191486.01,ISLAND
-70.8334,42.2393,40,28731,13334,16828,7986,9.3376,154301.96,INLAND
-70.8678,42.3116,19,6654,2426,29533,12591,10.9605,410313.91,NEAR BAY
-70.9973,42.3403,50,30658,13819,12588,2815,13.0449,70451.84,NEAR OCEAN
-70.8765,42.3791,30,28091,10160,11885,5720,6.4073,497964.21,ISLAND
-70.9389,42.2547,50,32652,11873,25710,4870,11.5079,288269.34,ISLAND
-71.1197,42.3269,3,32995,14323,16289,750,13.1432,479518.83,NEAR OCEAN
-70.8314,42.3334,10,33520,11941,26545,5580,5.1009,314528.17,INLAND
-70.9712,42.2584,49,12329,4837,7730,3132,2.3469,97060.06,NEAR OCEAN
-71.0259,42.3455,21,38899,12963,28798,1976,7.4643,61338.66,INLAND
-70.9206,42.2967,24,1651,562,16547,5116,13.8705,493547.5,RIVER
-71.1754,42.367,25,35151,13488,29927,1163,6.5851,381088.73,NEAR OCEAN
-71.1722,42.349,41,7101,2332,28048,10855,0.5564,171263.63,INLAND
-70.964,42.3876,9,13854,5991,22532,9407,10.9657,280748.65,NEAR OCEAN
-71.1126,42.2349,20,18018,6193,31312,10545,5.2615,443935.6,RIVER
-70.8359,42.2864,8,25568,11882,4636,1610,12.2958,165780.84,NEAR BAY
-71.0504,42.3311,19,16732,6363,1000,123,12.3549,422036.03,NEAR BAY
-70.9806,42.3882,36,1797,539,14530,5712,1.5131,324369.81,INLAND
-70.8256,42.3935,20,22596,7539,2872,943,7.8111,480031.4,ISLAND
-71.1616,42.3031,42,29607,9711,24155,1256,5.3937,103700.61,NEAR OCEAN
-71.098,42.2527,48,1818,642,4688,1508,11.0684,443179.75,NEAR OCEAN
-70.8229,42.254,47,36923,16128,6686,1982,0.9145,128719.08,ISLAND
-70.8865,42.3515,43,10283,5008,13219,6042,6.4456,453591.84,NEAR BAY
-71.051,42.268,44,23276,9630,8111,569,9.5853,448601.13,NEAR OCEAN
-71.1681,42.3343,8,6840,2231,30335,5819,11.6596,306017.08,NEAR OCEAN
-71.0494,42.2283,23,31402,12640,17670,1628,12.5364,53959.6,RIVER
-70.9518,42.3966,6,2327,741,751,231,10.2583,65561.38,INLAND
-71.1754,42.3282,12,35279,13189,12833,4224,14.1139,359970.74,ISLAND
-71.0401,42.2737,50,22612,9807,35233,7959,9.6768,110898.6,INLAND
-70.9331,42.3353,14,1589,730,26051,113,7.4703,475780.92,RIVER
-71.0395,42.2958,48,18657,7129,2787,1240,8.0301,143208.51,ISLAND
-71.0018,42.291,30,36066,16100,8951,3204,7.744,178128.91,NEAR BAY
-70.8458,42.3508,24,25296,12314,26593,11310,3.0315,496654.3,NEAR BAY
-71.1842,42.2431,12,36505,13926,2948,295,13.0744,15696.28,ISLAND
-71.1596,42.2967,5,1764,671,14243,2618,13.2725,23831.92,NEAR OCEAN
-71.0726,42.3921,28,36747,11679,7809,537,2.3215,493970.99,ISLAND
-71.1877,42.285,11,13140,6406,3674,762,0.5005,269595.38,INLAND
-71.1137,42.252,1,4146,1945,23024,1581,10.2347,119935.34,RIVER
-71.0118,42.3736,33,14273,6431,10089,3013,1.0607,255416.28,INLAND
-71.128,42.2453,16,4814,1862,31100,15233,6.7105,255903.86,ISLAND
-70.8334,42.2918,23,3916,1734,33169,12144,13.5656,458659.8,INLAND
-71.0314,42.3798,42,21011,9365,23394,9192,3.7923,229297.59,RIVER
-71.0844,42.2631,14,21414,9877,15554,1539,9.3103,450762.07,NEAR OCEAN
-71.0128,42.3335,2,34270,15074,20350,1009,3.1076,23218.27,INLAND
-71.0924,42.2803,13,28521,13811,2645,340,9.9844,39439.55,NEAR BAY
-70.8556,42.3546,10,27438,11968,7882,3728,12.754,91180.71,ISLAND
-70.9317,42.354,35,24777,11581,16122,1308,7.0968,272215.82,NEAR BAY
-71.1063,42.303,21,9613,3305,31092,4686,8.9369,454602.54,NEAR BAY
-71.0016,42.3595,16,23016,7912,17234,3104,11.0568,418505.03,NEAR BAY
-70.9819,42.3656,3,31949,12970,24637,9188,2.4208,457490.68,NEAR OCEAN
-70.9964,42.3735,32,18595,8284,5028,2509,8.4699,238224.6,ISLAND
-71.1674,42.271,36,19512,6781,11363,4382,3.0904,331818.64,INLAND
-70.9647,42.3326,21,13325,4995,25089,685,12.9529,249033.99,RIVER
-70.896,42.3116,33,14449,5100,27457,1608,3.9925,491205.02,RIVER
-70.9952,42.2592,26,36903,11499,12142,2821,4.7645,340634.93,NEAR OCEAN
-70.9038,42.3394,27,21308,7203,2793,1021,6.4531,386671.58,RIVER
-70.9933,42.3438,38,36496,15963,25168,4377,8.5764,440857.13,NEAR OCEAN
-70.9064,42.2491,36,38761,16811,15131,6842,2.8164,430654.42,NEAR BAY
-70.9466,42.3074,38,27725,12922,13569,39,2.5807,433810.1,NEAR OCEAN
-71.0238,42.2739,13,13460,4664,31904,14153,5.3638,45154.87,ISLAND
-70.9253,42.2472,23,23882,10995,35328,7486,2.7934,175405.24,ISLAND
-70.937,42.2407,31,17994,8527,10232,3709,2.1023,445583.55,NEAR OCEAN
-70.8767,42.3763,49,25081,7820,14173,865,1.5437,199859.77,NEAR BAY
-71.0559,42.361,8,15553,7021,7240,2172,2.0917,191361.22,NEAR OCEAN
-70.8922,42.2347,48,34285,10989,18836,3534,5.8615,316874.66,INLAND
-71.0353,42.3678,8,6436,2169,27075,5687,14.9006,345606.33,INLAND
-71.0162,42.33,7,9721,4821,19902,707,9.5775,220829.36,RIVER
-71.151,42.2607,13,21949,10536,11118,2429,9.8121,497507.41,INLAND
-70.9876,42.3426,33,16764,5397,7976,2087,10.1835,187422.12,INLAND
-70.857,42.3066,18,11501,5426,7874,2588,4.9817,335619.17,NEAR BAY
-70.918,42.3082,7,19858,7534,4230,1507,5.1906,204179.26,ISLAND
-70.8134,42.3608,52,1610,633,32159,8261,12.2782,224060.06,ISLAND
-71.0691,42.2319,39,17736,6997,10902,2024,3.902,332846.49,NEAR OCEAN
-70.8246,42.2533,10,16890,7912,35096,2439,3.7103,49019.44,NEAR OCEAN
-71.1347,42.2648,14,26497,12906,23417,1497,11.0186,210321.68,RIVER
-70.9064,42.3962,20,16756,5287,32446,9243,10.1313,252678.0,NEAR BAY
-71.1608,42.2753,18,13351,5004,3650,1174,1.2942,268391.59,NEAR OCEAN
-71.1394,42.2948,15,773,269,12452,2511,5.9606,151160.1,ISLAND
-70.8478,42.3325,14,15359,7440,24506,5321,0.9669,330362.49,ISLAND
-71.1045,42.2372,37,32617,15135,2842,173,9.8882,378048.29,ISLAND
-71.1148,42.3138,49,27007,11867,18688,8505,10.1614,409491.07,NEAR OCEAN
-70.9544,42.3429,44,13780,6302,13928,3189,3.4802,112714.9,INLAND
-71.0893,42.2626,29,22483,8120,16661,1185,2.5967,358565.85,ISLAND
-71.083,42.2974,28,3437,1097,24369,4151,9.4994,160975.58,RIVER
-70.894,42.3582,41,25228,10646,33535,14377,13.7235,488050.52,INLAND
-70.85,42.3352,33,25147,12019,1342,113,13.3398,373556.53,NEAR BAY
-71.0224,42.2457,17,9314,4140,15312,1117,4.6469,489175.86,INLAND
-71.1255,42.2323,43,27460,9784,16589,3033,13.3711,136708.28,ISLAND
-71.1747,42.3253,51,3878,1607,11580,1011,9.2649,82705.42,NEAR OCEAN
-71.0172,42.3566,51,31927,13396,1636,517,6.6356,487062.57,ISLAND
-71.1679,42.3062,17,14507,6765,12468,594,7.6342,175148.45,ISLAND
-71.0214,42.2925,32,28219,10741,32362,7597,11.259,114897.33,RIVER
-70.879,42.3569,50,1459,655,18642,1575,10.2173,231842.67,NEAR BAY
-70.9876,42.3218,39,31204,12370,875,381,7.247,145247.89,NEAR BAY
-71.1581,42.3642,3,17213,7944,33722,10102,1.6546,382557.65,INLAND
-70.9327,42.3184,6,28209,9682,10052,4158,5.1167,370221.51,INLAND
-70.9955,42.253,10,4855,1962,9029,4211,3.391,483137.56,RIVER
-70.8802,42.2281,31,1709,625,34466,4531,13.6824,281602.28,INLAND
-70.9418,42.2524,11,32881,12001,12379,978,1.2025,443325.8,NEAR BAY
-70.8895,42.259,25,29373,11634,2207,838,10.8015,409315.99,NEAR OCEAN
-70.8998,42.335,31,30546,10283,23896,4763,4.6285,279003.94,INLAND
-70.9254,42.2652,21,34063,12963,15996,1438,3.0001,245651.72,RIVER
-71.0221,42.3325,29,23010,10390,27232,11617,9.238,475807.08,ISLAND
-70.8369,42.2392,36,34384,16415,9278,810,10.7325,387975.31,INLAND
-70.9714,42.3085,31,39104,12578,2726,904,2.7172,375041.78,NEAR BAY
-71.0424,42.247,35,36750,15951,33489,15997,13.8071,392615.97,INLAND
-70.9979,42.3142,39,18521,7366,6136,1535,7.1573,387597.76,NEAR BAY
-70.8169,42.2729,43,13839,6242,4660,270,3.4641,20268.63,ISLAND
-71.1356,42.2705,10,29035,13487,9949,322,4.1443,296417.27,NEAR BAY
-71.0298,42.2629,35,15389,6114,123,30,1.8953,142627.15,INLAND
-71.0105,42.2924,51,12285,4514,9612,3287,5.8282,244456.06,ISLAND
-71.024,42.3619,44,26444,9210,29475,10446,9.3491,390980.52,ISLAND
-70.8813,42.3164,29,30424,10108,2513,698,6.2937,252560.49,RIVER
-70.9051,42.2834,11,15468,7657,27774,1423,12.0904,18363.48,ISLAND
-70.9861,42.2936,15,8807,2828,12326,1489,8.2618,496151.34,ISLAND
-70.9266,42.2693,23,25458,11961,24792,1530,5.1414,348894.31,NEAR OCEAN
-71.1495,42.287,30,32746,15338,6474,2514,2.7391,89607.04,RIVER
-71.0483,42.2844,14,36245,15364,24242,5243,6.7427,219298.27,INLAND
-70.9415,42.3707,20,35596,16051,16701,6910,5.9618,445344.61,INLAND
-71.0486,42.2688,10,33131,11393,33516,373,7.4023,248878.89,NEAR BAY
-70.9699,42.289,3,11757,5363,8368,3838,11.571,254786.47,NEAR OCEAN
-70.9663,42.2823,20,29677,11484,16427,1510,2.5915,478457.85,NEAR OCEAN
-70.9394,42.2368,4,31648,9903,17270,3927,1.3173,102208.91,ISLAND
-71.1542,42.3901,51,13834,6524,30205,10070,13.0042,59596.66,NEAR OCEAN
-71.0075,42.387,16,13795,5787,9091,3615,12.2807,136084.35,INLAND
-71.1819,42.2556,47,9553,3396,6352,1993,14.3468,303971.3,RIVER
-71.0324,42.3303,32,6423,2122,19840,3380,0.7914,348181.85,NEAR BAY
-71.1122,42.2434,33,17492,8631,5864,783,14.3406,182173.33,RIVER
-70.8346,42.2968,14,24985,10859,14898,3575,12.9106,302309.06,NEAR BAY
-70.9432,42.344,13,15930,7743,28114,10590,3.3588,366187.78,NEAR BAY
-70.9643,42.3191,44,4788,2133,3213,1269,1.8738,331055.78,ISLAND
-71.023,42.228,19,27583,9775,13505,5465,9.8466,350875.22,INLAND
-71.031,42.3004,45,28204,10753,7332,3402,1.5552,499774.15,INLAND
-71.1334,42.3106,46,38461,12407,24551,10333,1.812,176591.91,INLAND
-71.1676,42.3964,47,3244,1247,35038,4945,8.5816,445158.12,NEAR OCEAN
-70.9548,42.367,12,26289,8079,18466,6951,14.3206,186066.59,ISLAND
-70.8695,42.3094,26,2242,1044,7265,1149,1.0454,44620.74,NEAR OCEAN
-70.8533,42.2326,23,36902,12165,18670,5318,3.8284,250519.72,NEAR OCEAN
-71.0112,42.2715,45,14143,5151,26036,1859,3.784,459306.98,RIVER
-71.1028,42.3082,26,1446,571,16282,2545,3.1972,416926.61,ISLAND
-71.012,42.3826,12,6552,2606,17037,3534,10.7667,368836.65,INLAND
-70.8603,42.2974,34,23074,10144,31161,6058,12.7106,289114.72,NEAR BAY
-71.1564,42.3321,37,21654,6696,2821,496,8.905,176817.08,NEAR BAY
-71.1187,42.2387,5,14060,4221,1793,374,9.0596,473374.96,NEAR OCEAN
-70.9044,42.374,25,26914,12412,17429,912,7.9561,404543.57,NEAR BAY
-70.9999,42.3363,2,28158,9881,24368,1037,11.7793,273462.65,INLAND
-70.8898,42.3944,26,11963,5010,13985,6407,12.6737,167465.8,NEAR OCEAN
-71.0907,42.2286,11,15765,7598,20126,9665,3.8096,346537.94,NEAR BAY
-71.0437,42.3441,32,11723,4936,24966,11754,12.4869,303795.22,INLAND
-70.9161,42.2297,15,23078,8384,12130,5184,2.1141,480145.06,NEAR OCEAN
-70.8238,42.3085,47,19761,9149,22010,4833,3.0034,218631.2,NEAR OCEAN
-70.8801,42.337,5,32501,10725,5402,1493,14.6532,178750.82,RIVER
-71.044,42.2655,14,27771,13858,2436,629,12.5834,292435.71,RIVER
-70.868,42.2868,8,11770,5759,2548,16,12.5911,370354.83,ISLAND
-70.8977,42.3527,28,20891,8662,1070,79,4.8325,285543.58,NEAR OCEAN
-70.8259,42.2309,2,18031,8382,27010,11754,11.1246,64868.53,RIVER
-71.0829,42.3678,52,17068,7506,2810,1178,3.7457,113509.52,NEAR OCEAN
-71.1353,42.3195,38,21853,7982,10736,1949,7.4432,378684.58,NEAR BAY
-70.9425,42.3382,52,22448,10171,25623,962,10.7057,172550.46,ISLAND
-71.0736,42.356,33,7037,3505,32600,95,12.172,488646.71,NEAR BAY
-71.0044,42.3481,52,38311,17696,25394,10079,12.4788,363307.34,ISLAND
-70.9275,42.3311,11,1641,753,25695,7411,4.1251,22838.08,NEAR OCEAN
-71.0301,42.3825,5,35335,14399,5866,669,13.6537,400703.08,NEAR OCEAN
-70.8444,42.2582,16,17717,6444,13489,4808,8.6817,385400.79,NEAR OCEAN
-70.9099,42.3841,49,401,133,26491,371,7.8835,217096.22,ISLAND
-70.9996,42.3051,50,33345,11915,24983,2433,10.1882,171256.83,RIVER
-71.1092,42.2386,33,1327,576,9828,2947,7.5567,168875.53,INLAND
-71.1482,42.2504,25,20532,8136,22,10,0.8965,134219.52,NEAR BAY
-70.9938,42.2751,17,17828,8220,34356,7444,4.2185,19617.17,RIVER
-70.9374,42.3134,36,25356,8782,9907,1895,1.3165,19868.59,NEAR BAY
-70.8995,42.3054,38,38598,15388,22122,1712,4.5493,429082.87,NEAR BAY
-70.9252,42.2639,9,5803,2695,3785,25,13.3868,30893.9,NEAR OCEAN
-71.1662,42.2802,43,9867,4777,26098,8003,4.9829,139933.84,INLAND
-70.9658,42.3581,23,32556,15118,3532,1640,9.7783,299877.69,NEAR OCEAN
-71.1666,42.249,14,22679,9448,4360,1828,4.2211,469568.27,ISLAND
-71.0174,42.2702,20,27681,10590,10862,1964,6.1458,446821.5,ISLAND
-71.1617,42.2517,37,29409,11456,21749,3429,5.6464,190672.66,INLAND
-71.1664,42.3735,7,6665,3059,848,388,3.9989,473237.53,RIVER
-70.8782,42.3594,24,34405,11242,8218,1083,12.0545,134360.36,NEAR BAY
-70.9653,42.3905,39,6795,2976,15354,219,4.5531,405293.12,NEAR OCEAN
-70.8109,42.3749,22,38128,11858,925,157,8.2738,128824.52,ISLAND
-70.9769,42.3268,32,20122,8007,32779,1827,4.7553,495537.46,NEAR BAY
-70.8356,42.2434,44,24391,7852,14693,3915,5.4283,109322.54,ISLAND
-71.1623,42.3471,46,12634,4476,305,1,14.6844,437692.51,RIVER
-71.1687,42.2609,2,18556,6696,11378,2882,2.3808,383351.46,ISLAND
-70.8733,42.2949,4,5040,2200,29634,10061,8.8213,163673.02,NEAR OCEAN
-70.9929,42.3622,34,18712,6093,34580,3393,11.2039,476329.09,RIVER
-70.9979,42.3672,19,26892,11807,13598,978,13.6988,208236.83,ISLAND
-71.1132,42.3795,52,9681,4678,18937,6287,9.5999,486683.42,INLAND
-70.9764,42.3712,27,38684,14738,7840,2229,1.5447,264949.44,NEAR OCEAN
-70.8643,42.3759,32,984,486,30613,2237,6.5349,381554.06,ISLAND
-70.9138,42.3761,33,36964,13190,1760,444,0.9428,76049.26,ISLAND
-71.0432,42.2673,26,32151,13321,8191,1500,10.85,153534.53,INLAND
-71.0467,42.2293,6,23276,9397,8977,3913,3.6683,127304.09,NEAR BAY
-71.0894,42.2638,13,31074,14932,12914,3572,3.9515,221585.97,NEAR OCEAN
-70.9932,42.2544,6,23009,8605,21505,10580,14.4074,267876.55,NEAR BAY
-70.8594,42.2356,41,31166,11112,13479,774,13.7088,50603.93,INLAND
-71.0497,42.3009,36,18905,6725,11304,1187,1.9094,131487.88,NEAR BAY
-71.1876,42.3408,16,13576,6076,5867,2531,8.4465,432628.07,INLAND
-70.987,42.3857,6,23490,11008,33116,2786,7.9792,84207.58,RIVER
